   215    0.56474E+04    0.75859E+00    0.79268E+01    0.22431E+07    0.13006E+04
   216    0.56500E+04    0.77621E+00    0.94597E+01    0.22320E+07    0.12867E+04
   217    0.56521E+04    0.79520E+00    0.11005E+02    0.22211E+07    0.12731E+04
   218    0.56535E+04    0.81560E+00    0.12562E+02    0.22103E+07    0.12597E+04
   219    0.56544E+04    0.83742E+00    0.14130E+02    0.21995E+07    0.12466E+04
   220    0.56546E+04    0.86071E+00    0.15709E+02    0.21889E+07    0.12336E+04
   221    0.56543E+04    0.88550E+00    0.17297E+02    0.21783E+07    0.12209E+04
   222    0.56534E+04    0.91181E+00    0.18894E+02    0.21678E+07    0.12084E+04
   223    0.56519E+04    0.93968E+00    0.20500E+02    0.21574E+07    0.11961E+04
   224    0.56498E+04    0.96915E+00    0.22114E+02    0.21471E+07    0.11840E+04
   225    0.56471E+04    0.10002E+01    0.23734E+02    0.21368E+07    0.11721E+04
   226    0.56438E+04    0.10330E+01    0.25361E+02    0.21266E+07    0.11604E+04
   227    0.56399E+04    0.10674E+01    0.26994E+02    0.21166E+07    0.11489E+04
   228    0.56355E+04    0.11035E+01    0.28632E+02    0.21065E+07    0.11376E+04
   229    0.56304E+04    0.11414E+01    0.30274E+02    0.20966E+07    0.11264E+04
   230    0.56248E+04    0.11811E+01    0.31920E+02    0.20868E+07    0.11155E+04
   231    0.56186E+04    0.12225E+01    0.33569E+02    0.20770E+07    0.11047E+04
   232    0.56118E+04    0.12658E+01    0.35221E+02    0.20673E+07    0.10941E+04
   233    0.56044E+04    0.13110E+01    0.36874E+02    0.20576E+07    0.10837E+04
   234    0.55964E+04    0.13581E+01    0.38528E+02    0.20481E+07    0.10734E+04
   235    0.55878E+04    0.14071E+01    0.40183E+02    0.20386E+07    0.10633E+04
   236    0.55787E+04    0.14581E+01    0.41837E+02    0.20292E+07    0.10534E+04
   237    0.55690E+04    0.15111E+01    0.43491E+02    0.20198E+07    0.10436E+04
   238    0.55587E+04    0.15661E+01    0.45143E+02    0.20106E+07    0.10340E+04
   239    0.55478E+04    0.16232E+01    0.46793E+02    0.20014E+07    0.10245E+04
   240    0.55363E+04    0.16824E+01    0.48439E+02    0.19922E+07    0.10152E+04
   241    0.55243E+04    0.17437E+01    0.50083E+02    0.19832E+07    0.10060E+04
   242    0.55117E+04    0.18071E+01    0.51722E+02    0.19742E+07    0.99692E+03
   243    0.54985E+04    0.18728E+01    0.53356E+02    0.19652E+07    0.98799E+03
   244    0.54848E+04    0.19406E+01    0.54984E+02    0.19564E+07    0.97918E+03
   245    0.54704E+04    0.20107E+01    0.56606E+02    0.19476E+07    0.97050E+03
   246    0.54555E+04    0.20831E+01    0.58221E+02    0.19388E+07    0.96194E+03
   247    0.54400E+04    0.21578E+01    0.59829E+02    0.19301E+07    0.95349E+03
   248    0.54240E+04    0.22349E+01    0.61428E+02    0.19215E+07    0.94515E+03
   249    0.54073E+04    0.23143E+01    0.63019E+02    0.19130E+07    0.93693E+03
   250    0.53901E+04    0.23961E+01    0.64600E+02    0.19045E+07    0.92880E+03
   251    0.53724E+04    0.24804E+01    0.66170E+02    0.18961E+07    0.92078E+03
   252    0.53540E+04    0.25671E+01    0.67730E+02    0.18877E+07    0.91285E+03
   253    0.53352E+04    0.26561E+01    0.69278E+02    0.18794E+07    0.90503E+03
   254    0.53158E+04    0.27475E+01    0.70814E+02    0.18711E+07    0.89730E+03
   255    0.52958E+04    0.28413E+01    0.72338E+02    0.18629E+07    0.88967E+03
   256    0.52753E+04    0.29374E+01    0.73848E+02    0.18548E+07    0.88213E+03
   257    0.52544E+04    0.30358E+01    0.75345E+02    0.18467E+07    0.87468E+03
   258    0.52329E+04    0.31365E+01    0.76827E+02    0.18386E+07    0.86733E+03
   259    0.52109E+04    0.32394E+01    0.78294E+02    0.18307E+07    0.86007E+03
   260    0.51885E+04    0.33446E+01    0.79745E+02    0.18227E+07    0.85291E+03
   261    0.51656E+04    0.34519E+01    0.81181E+02    0.18149E+07    0.84583E+03
   262    0.51422E+04    0.35615E+01    0.82599E+02    0.18071E+07    0.83884E+03
   263    0.51184E+04    0.36732E+01    0.84000E+02    0.17993E+07    0.83194E+03
   264    0.50941E+04    0.37870E+01    0.85383E+02    0.17916E+07    0.82513E+03
   265    0.50694E+04    0.39030E+01    0.86748E+02    0.17840E+07    0.81840E+03
   266    0.50443E+04    0.40210E+01    0.88093E+02    0.17764E+07    0.81176E+03
   267    0.50188E+04    0.41411E+01    0.89419E+02    0.17688E+07    0.80521E+03
   268    0.49929E+04    0.42633E+01    0.90724E+02    0.17613E+07    0.79873E+03
   269    0.49666E+04    0.43874E+01    0.92008E+02    0.17539E+07    0.79234E+03
   270    0.49399E+04    0.45136E+01    0.93271E+02    0.17465E+07    0.78604E+03
   271    0.49129E+04    0.46418E+01    0.94511E+02    0.17392E+07    0.77981E+03
   272    0.48855E+04    0.47718E+01    0.95729E+02    0.17319E+07    0.77366E+03
   273    0.48577E+04    0.49039E+01    0.96923E+02    0.17246E+07    0.76759E+03
   274    0.48296E+04    0.50378E+01    0.98094E+02    0.17174E+07    0.76160E+03
   275    0.48012E+04    0.51736E+01    0.99240E+02    0.17103E+07    0.75569E+03
   276    0.47725E+04    0.53113E+01    0.10036E+03    0.17032E+07    0.74985E+03
   277    0.47434E+04    0.54508E+01    0.10146E+03    0.16961E+07    0.74409E+03
   278    0.47141E+04    0.55921E+01    0.10252E+03    0.16891E+07    0.73840E+03
   279    0.46845E+04    0.57352E+01    0.10357E+03    0.16822E+07    0.73278E+03
   280    0.46546E+04    0.58800E+01    0.10458E+03    0.16753E+07    0.72724E+03
   281    0.46244E+04    0.60266E+01    0.10557E+03    0.16684E+07    0.72176E+03
   282    0.45940E+04    0.61749E+01    0.10652E+03    0.16616E+07    0.71636E+03
   283    0.45633E+04    0.63249E+01    0.10745E+03    0.16548E+07    0.71103E+03
   284    0.45324E+04    0.64766E+01    0.10835E+03    0.16481E+07    0.70576E+03
   285    0.45012E+04    0.66300E+01    0.10922E+03    0.16414E+07    0.70056E+03
   286    0.44699E+04    0.67849E+01    0.11006E+03    0.16347E+07    0.69543E+03
   287    0.44383E+04    0.69415E+01    0.11086E+03    0.16281E+07    0.69036E+03
   288    0.44065E+04    0.70996E+01    0.11163E+03    0.16215E+07    0.68536E+03
   289    0.43746E+04    0.72593E+01    0.11237E+03    0.16150E+07    0.68042E+03
   290    0.43425E+04    0.74205E+01    0.11308E+03    0.16085E+07    0.67554E+03
   291    0.43102E+04    0.75833E+01    0.11375E+03    0.16021E+07    0.67073E+03
   292    0.42777E+04    0.77475E+01    0.11439E+03    0.15957E+07    0.66597E+03
   293    0.42451E+04    0.79132E+01    0.11499E+03    0.15894E+07    0.66128E+03
   294    0.42124E+04    0.80803E+01    0.11556E+03    0.15830E+07    0.65664E+03
   295    0.41795E+04    0.82489E+01    0.11609E+03    0.15768E+07    0.65206E+03
   296    0.41466E+04    0.84188E+01    0.11658E+03    0.15705E+07    0.64754E+03
   297    0.41135E+04    0.85901E+01    0.11704E+03    0.15643E+07    0.64307E+03
   298    0.40803E+04    0.87627E+01    0.11746E+03    0.15581E+07    0.63866E+03
   299    0.40471E+04    0.89367E+01    0.11784E+03    0.15520E+07    0.63430E+03
   300    0.40137E+04    0.91120E+01    0.11818E+03    0.15459E+07    0.63000E+03
   301    0.39803E+04    0.92885E+01    0.11848E+03    0.15399E+07    0.62575E+03
   302    0.39469E+04    0.94663E+01    0.11874E+03    0.15338E+07    0.62154E+03
   303    0.39134E+04    0.96451E+01    0.11896E+03    0.15278E+07    0.61739E+03
   304    0.38798E+04    0.98251E+01    0.11914E+03    0.15219E+07    0.61328E+03
   305    0.38462E+04    0.10006E+02    0.11928E+03    0.15160E+07    0.60922E+03
   306    0.38127E+04    0.10188E+02    0.11938E+03    0.15101E+07    0.60520E+03
   307    0.37791E+04    0.10370E+02    0.11945E+03    0.15042E+07    0.60122E+03
   308    0.37455E+04    0.10554E+02    0.11947E+03    0.14984E+07    0.59729E+03
   309    0.37119E+04    0.10738E+02    0.11946E+03    0.14927E+07    0.59339E+03
   310    0.36783E+04    0.10923E+02    0.11941E+03    0.14869E+07    0.58953E+03
   311    0.36447E+04    0.11108E+02    0.11932E+03    0.14812E+07    0.58570E+03
   312    0.36112E+04    0.11294E+02    0.11919E+03    0.14755E+07    0.58191E+03
   313    0.35777E+04    0.11480E+02    0.11903E+03    0.14699E+07    0.57814E+03
   314    0.35443E+04    0.11666E+02    0.11883E+03    0.14643E+07    0.57441E+03
   315    0.35110E+04    0.11853E+02    0.11859E+03    0.14587E+07    0.57071E+03
   316    0.34777E+04    0.12040E+02    0.11832E+03    0.14531E+07    0.56704E+03
   317    0.34445E+04    0.12227E+02    0.11800E+03    0.14476E+07    0.56338E+03
   318    0.34114E+04    0.12414E+02    0.11766E+03    0.14421E+07    0.55976E+03
   319    0.33784E+04    0.12601E+02    0.11727E+03    0.14367E+07    0.55615E+03
   320    0.33455E+04    0.12788E+02    0.11685E+03    0.14313E+07    0.55257E+03
   321    0.33127E+04    0.12974E+02    0.11640E+03    0.14259E+07    0.54900E+03
   322    0.32800E+04    0.13161E+02    0.11590E+03    0.14205E+07    0.54545E+03
